fileName,label
AMZN_438_1,1
AMZN_439_1,1
AMZN_440_0,0
AMZN_441_1,1
AMZN_442_0,0
AMZN_443_0,0
AMZN_444_1,1
AMZN_445_1,1
AMZN_446_0,0
AMZN_447_0,0
AMZN_448_0,0
AMZN_449_0,0
AMZN_450_1,1
AMZN_451_0,0
AMZN_452_0,0
AMZN_453_1,1
AMZN_454_1,1
AMZN_455_1,1
AMZN_456_1,1
AMZN_457_0,0
AMZN_458_1,1
AMZN_459_1,1
AMZN_460_0,0
AMZN_461_0,0
AMZN_462_0,0
AMZN_463_0,0
AMZN_464_1,1
AMZN_465_1,1
AMZN_466_0,0
AMZN_467_0,0
AMZN_468_0,0
AMZN_469_0,0
AMZN_470_1,1
AMZN_471_1,1
AMZN_472_1,1
AMZN_473_1,1
AMZN_474_1,1
AMZN_475_1,1
AMZN_476_1,1
AMZN_477_1,1
AMZN_478_0,0
AMZN_479_0,0
AMZN_480_1,1
AMZN_481_0,0
AMZN_482_1,1
AMZN_483_0,0
AMZN_484_1,1
AMZN_485_0,0
AMZN_486_0,0
AMZN_487_0,0
AMZN_488_1,1
AMZN_489_1,1
AMZN_490_1,1
AMZN_491_1,1
AMZN_492_1,1
AMZN_493_1,1
AMZN_494_1,1
AMZN_495_1,1
AMZN_496_1,1
AMZN_497_0,0
AMZN_498_0,0
AMZN_499_1,1
AMZN_500_1,1
AMZN_501_1,1
AMZN_502_1,1
AMZN_503_1,1
AMZN_504_1,1
AMZN_505_1,1
AMZN_506_1,1
AMZN_507_1,1
AMZN_508_0,0
AMZN_509_1,1
AMZN_510_0,0
AMZN_511_1,1
AMZN_512_1,1
AMZN_513_0,0
AMZN_514_0,0
AMZN_515_0,0
AMZN_516_1,1
AMZN_517_1,1
AMZN_518_0,0
AMZN_519_1,1
AMZN_520_1,1
AMZN_521_1,1
AMZN_522_0,0
AMZN_523_1,1
AMZN_524_0,0
AMZN_525_0,0
AMZN_526_1,1
AMZN_527_1,1
AMZN_528_0,0
AMZN_529_0,0
AMZN_530_0,0
AMZN_531_1,1
AMZN_532_1,1
AMZN_533_1,1
AMZN_534_0,0
AMZN_535_0,0
AMZN_536_1,1
AMZN_537_0,0
AMZN_538_1,1
AMZN_539_0,0
AMZN_540_0,0
AMZN_541_1,1
AMZN_542_1,1
AMZN_543_1,1
AMZN_544_0,0
AMZN_545_1,1
AMZN_546_0,0
AMZN_547_0,0
AMZN_548_1,1
AMZN_549_0,0
AMZN_550_0,0
AMZN_551_0,0
AMZN_552_1,1
AMZN_553_0,0
AMZN_554_0,0
AMZN_555_0,0
AMZN_556_0,0
AMZN_557_0,0
AMZN_558_1,1
AMZN_559_1,1
AMZN_560_1,1
AMZN_561_1,1
AMZN_562_1,1
AMZN_563_1,1
AMZN_564_1,1
AMZN_565_0,0
AMZN_566_0,0
AMZN_567_0,0
AMZN_568_1,1
AMZN_569_1,1
AMZN_570_0,0
AMZN_571_0,0
AMZN_572_1,1
AMZN_573_0,0
AMZN_574_0,0
AMZN_575_1,1
AMZN_576_1,1
AMZN_577_1,1
AMZN_578_0,0
AMZN_579_0,0
AMZN_580_0,0
AMZN_581_1,1
AMZN_582_0,0
AMZN_583_0,0
AMZN_584_0,0
AMZN_585_0,0
AMZN_586_1,1
AMZN_587_1,1
AMZN_588_1,1
AMZN_589_1,1
AMZN_590_0,0
AMZN_591_1,1
AMZN_592_1,1
AMZN_593_0,0
AMZN_594_0,0
AMZN_595_0,0
AMZN_596_0,0
AMZN_597_1,1
AMZN_598_1,1
AMZN_599_1,1
AMZN_600_0,0
AMZN_601_1,1
AMZN_602_1,1
AMZN_603_1,1
AMZN_604_1,1
AMZN_605_1,1
AMZN_606_0,0
AMZN_607_0,0
AMZN_608_1,1
AMZN_609_1,1
AMZN_610_0,0
AMZN_611_0,0
AMZN_612_0,0
AMZN_613_0,0
AMZN_614_1,1
AMZN_615_1,1
AMZN_616_1,1
AMZN_617_0,0
AMZN_618_0,0
AMZN_619_1,1
AMZN_620_0,0
AMZN_621_1,1
AMZN_622_1,1
AMZN_623_1,1
AMZN_624_0,0
AMZN_625_0,0
AMZN_626_1,1
AMZN_627_0,0
AMZN_628_0,0
AMZN_629_0,0
AMZN_630_1,1
AMZN_631_1,1
AMZN_632_1,1
AMZN_633_0,0
AMZN_634_0,0
AMZN_635_1,1
AMZN_636_0,0
AMZN_637_1,1
AMZN_638_1,1
AMZN_639_0,0
AMZN_640_1,1
AMZN_641_1,1
AMZN_642_0,0
AMZN_643_1,1
AMZN_644_1,1
AMZN_645_0,0
AMZN_646_0,0
AMZN_647_0,0
AMZN_648_1,1
AMZN_649_1,1
AMZN_650_0,0
AMZN_651_0,0
AMZN_652_1,1
AMZN_653_0,0
AMZN_654_0,0
AMZN_655_0,0
AMZN_656_0,0
AMZN_657_1,1
AMZN_658_0,0
AMZN_659_0,0
AMZN_660_1,1
AMZN_661_1,1
AMZN_662_0,0
AMZN_663_0,0
AMZN_664_1,1
AMZN_665_1,1
AMZN_666_1,1
AMZN_667_0,0
AMZN_668_0,0
AMZN_669_1,1
AMZN_670_1,1
AMZN_671_1,1
AMZN_672_0,0
AMZN_673_0,0
AMZN_674_0,0
AMZN_675_0,0
AMZN_676_1,1
AMZN_677_0,0
AMZN_678_0,0
AMZN_679_0,0
AMZN_680_0,0
AMZN_681_1,1
AMZN_682_0,0
AMZN_683_1,1
AMZN_684_0,0
AMZN_685_1,1
AMZN_686_0,0
AMZN_687_0,0
AMZN_688_0,0
AMZN_689_1,1
AMZN_690_1,1
AMZN_691_1,1
AMZN_692_0,0
AMZN_693_0,0
AMZN_694_0,0
AMZN_695_0,0
AMZN_696_1,1
AMZN_697_0,0
AMZN_698_0,0
AMZN_699_0,0
AMZN_700_0,0
AMZN_701_0,0
AMZN_702_1,1
AMZN_703_1,1
AMZN_704_0,0
AMZN_705_0,0
AMZN_706_0,0
AMZN_707_1,1
AMZN_708_0,0
AMZN_709_0,0
AMZN_710_0,0
AMZN_711_1,1
AMZN_712_0,0
AMZN_713_1,1
AMZN_714_0,0
AMZN_715_1,1
AMZN_716_1,1
AMZN_717_1,1
AMZN_718_1,1
AMZN_719_0,0
AMZN_720_1,1
AMZN_721_1,1
AMZN_722_1,1
AMZN_723_0,0
AMZN_724_0,0
AMZN_725_1,1
AMZN_726_1,1
AMZN_727_1,1
AMZN_728_1,1
AMZN_729_1,1
AMZN_730_1,1
AMZN_731_0,0
AMZN_732_0,0
AMZN_733_0,0
AMZN_734_1,1
AMZN_735_0,0
AMZN_736_0,0
AMZN_737_1,1
AMZN_738_0,0
AMZN_739_1,1
AMZN_740_0,0
AMZN_741_0,0
AMZN_742_0,0
AMZN_743_1,1
AMZN_744_0,0
AMZN_745_1,1
AMZN_746_0,0
AMZN_747_0,0
AMZN_748_0,0
AMZN_749_1,1
AMZN_750_0,0
AMZN_751_1,1
AMZN_752_1,1
AMZN_753_0,0
AMZN_754_0,0
AMZN_755_1,1
AMZN_756_1,1
AMZN_757_1,1
AMZN_758_1,1
AMZN_759_0,0
AMZN_760_1,1
AMZN_761_0,0
AMZN_762_1,1
AMZN_763_0,0
AMZN_764_1,1
AMZN_765_0,0
AMZN_766_1,1
AMZN_767_1,1
AMZN_768_0,0
AMZN_769_1,1
AMZN_770_1,1
AMZN_771_0,0
AMZN_772_0,0
AMZN_773_0,0
AMZN_774_1,1
AMZN_775_1,1
AMZN_776_0,0
AMZN_777_1,1
AMZN_778_0,0
AMZN_779_1,1
AMZN_780_0,0
AMZN_781_0,0
AMZN_782_1,1
AMZN_783_0,0
AMZN_784_1,1
AMZN_785_1,1
AMZN_786_0,0
AMZN_787_0,0
AMZN_788_0,0
AMZN_789_1,1
AMZN_790_0,0
AMZN_791_0,0
AMZN_792_0,0
AMZN_793_1,1
AMZN_794_1,1
AMZN_795_1,1
AMZN_796_1,1
AMZN_797_1,1
AMZN_798_1,1
AMZN_799_1,1
AMZN_800_0,0
AMZN_801_0,0
AMZN_802_1,1
AMZN_803_0,0
AMZN_804_1,1
AMZN_805_0,0
AMZN_806_0,0
AMZN_807_0,0
AMZN_808_0,0
AMZN_809_1,1
AMZN_810_0,0
AMZN_811_1,1
AMZN_812_1,1
AMZN_813_1,1
AMZN_814_1,1
AMZN_815_1,1
AMZN_816_0,0
AMZN_817_1,1
AMZN_818_0,0
AMZN_819_1,1
AMZN_820_1,1
AMZN_821_0,0
AMZN_822_0,0
AMZN_823_1,1
AMZN_824_1,1
AMZN_825_1,1
AMZN_826_1,1
AMZN_827_0,0
AMZN_828_1,1
AMZN_829_1,1
AMZN_830_0,0
AMZN_831_1,1
AMZN_832_1,1
AMZN_833_0,0
AMZN_834_1,1
AMZN_835_1,1
AMZN_836_1,1
AMZN_837_0,0
AMZN_838_0,0
AMZN_839_0,0
AMZN_840_1,1
AMZN_841_1,1
AMZN_842_1,1
AMZN_843_1,1
AMZN_844_0,0
AMZN_845_0,0
AMZN_846_0,0
AMZN_847_0,0
AMZN_848_1,1
AMZN_849_1,1
AMZN_850_1,1
AMZN_851_0,0
AMZN_852_0,0
AMZN_853_1,1
AMZN_854_1,1
AMZN_855_0,0
AMZN_856_0,0
AMZN_857_0,0
AMZN_858_0,0
AMZN_859_0,0
AMZN_860_1,1
AMZN_861_0,0
AMZN_862_0,0
AMZN_863_1,1
AMZN_864_1,1
AMZN_865_1,1
AMZN_866_0,0
AMZN_867_0,0
AMZN_868_0,0
AMZN_869_1,1
AMZN_870_0,0
AMZN_871_0,0
AMZN_872_0,0
AMZN_873_1,1
AMZN_874_1,1
AMZN_875_1,1
AMZN_876_0,0
AMZN_877_0,0
AMZN_878_0,0
AMZN_879_0,0
AMZN_880_0,0
AMZN_881_0,0
AMZN_882_0,0
AMZN_883_0,0
AMZN_884_1,1
AMZN_885_0,0
AMZN_886_1,1
AMZN_887_1,1
AMZN_888_1,1
AMZN_889_0,0
AMZN_890_1,1
AMZN_891_0,0
AMZN_892_1,1
AMZN_893_1,1
AMZN_894_1,1
AMZN_895_0,0
AMZN_896_1,1
AMZN_897_0,0
AMZN_898_0,0
AMZN_899_1,1
AMZN_900_0,0
AMZN_901_0,0
AMZN_902_0,0
AMZN_903_0,0
AMZN_904_1,1
AMZN_905_1,1
AMZN_906_0,0
AMZN_907_0,0
AMZN_908_0,0
AMZN_909_0,0
AMZN_910_0,0
AMZN_911_1,1
AMZN_912_1,1
AMZN_913_0,0
AMZN_914_0,0
AMZN_915_0,0
AMZN_916_0,0
AMZN_917_1,1
AMZN_918_0,0
AMZN_919_1,1
AMZN_920_1,1
AMZN_921_1,1
AMZN_922_1,1
AMZN_923_1,1
AMZN_924_0,0
AMZN_925_1,1
AMZN_926_1,1
AMZN_927_1,1
AMZN_928_1,1
AMZN_929_0,0
AMZN_930_1,1
AMZN_931_1,1
AMZN_932_0,0
AMZN_933_0,0
AMZN_934_1,1
AMZN_935_0,0
AMZN_936_1,1
AMZN_937_0,0
AMZN_938_1,1
AMZN_939_0,0
AMZN_940_0,0
AMZN_941_1,1
AMZN_942_0,0
AMZN_943_1,1
AMZN_944_1,1
AMZN_945_1,1
AMZN_946_0,0
AMZN_947_0,0
AMZN_948_1,1
AMZN_949_0,0
AMZN_950_1,1
AMZN_951_1,1
AMZN_952_0,0
AMZN_953_0,0
AMZN_954_1,1
AMZN_955_1,1
AMZN_956_0,0
AMZN_957_1,1
AMZN_958_0,0
AMZN_959_1,1
AMZN_960_1,1
AMZN_961_0,0
AMZN_962_0,0
AMZN_963_1,1
AMZN_964_0,0
AMZN_965_1,1
AMZN_966_0,0
AMZN_967_0,0
AMZN_968_0,0
AMZN_969_0,0
AMZN_970_0,0
AMZN_971_1,1
AMZN_972_1,1
AMZN_973_1,1
AMZN_974_0,0
AMZN_975_0,0
AMZN_976_0,0
AMZN_977_0,0
AMZN_978_1,1
AMZN_979_1,1
AMZN_980_0,0
AMZN_981_1,1
AMZN_982_1,1
AMZN_983_1,1
AMZN_984_0,0
AMZN_985_0,0
AMZN_986_1,1
AMZN_987_0,0
AMZN_988_1,1
AMZN_989_1,1
AMZN_990_0,0
AMZN_991_1,1
AMZN_992_1,1
AMZN_993_0,0
AMZN_994_1,1
AMZN_995_0,0
AMZN_996_1,1
AMZN_997_1,1
AMZN_998_0,0
AMZN_999_1,1
AMZN_1000_1,1
AMZN_1001_0,0
AMZN_1002_1,1
AMZN_1003_0,0
AMZN_1004_1,1
AMZN_1005_0,0
AMZN_1006_1,1
AMZN_1007_0,0
AMZN_1008_1,1
AMZN_1009_1,1
AMZN_1010_1,1
AMZN_1011_0,0
AMZN_1012_1,1
AMZN_1013_1,1
AMZN_1014_1,1
AMZN_1015_0,0
AMZN_1016_1,1
AMZN_1017_0,0
AMZN_1018_1,1
AMZN_1019_1,1
AMZN_1020_1,1
AMZN_1021_1,1
AMZN_1022_1,1
AMZN_1023_0,0
AMZN_1024_1,1
AMZN_1025_0,0
AMZN_1026_1,1
AMZN_1027_0,0
AMZN_1028_0,0
AMZN_1029_0,0
AMZN_1030_0,0
AMZN_1031_1,1
AMZN_1032_0,0
AMZN_1033_1,1
AMZN_1034_1,1
AMZN_1035_0,0
AMZN_1036_1,1
AMZN_1037_1,1
AMZN_1038_1,1
AMZN_1039_1,1
AMZN_1040_1,1
AMZN_1041_0,0
AMZN_1042_1,1
AMZN_1043_0,0
AMZN_1044_1,1
AMZN_1045_0,0
AMZN_1046_0,0
AMZN_1047_1,1
AMZN_1048_0,0
AMZN_1049_1,1
AMZN_1050_1,1
AMZN_1051_0,0
AMZN_1052_1,1
AMZN_1053_1,1
AMZN_1054_1,1
AMZN_1055_1,1
AMZN_1056_0,0
AMZN_1057_0,0
AMZN_1058_0,0
AMZN_1059_1,1
AMZN_1060_1,1
AMZN_1061_1,1
AMZN_1062_0,0
AMZN_1063_0,0
AMZN_1064_1,1
AMZN_1065_0,0
AMZN_1066_0,0
AMZN_1067_0,0
AMZN_1068_0,0
AMZN_1069_1,1
AMZN_1070_0,0
AMZN_1071_0,0
AMZN_1072_0,0
AMZN_1073_1,1
AMZN_1074_0,0
AMZN_1075_1,1
AMZN_1076_1,1
AMZN_1077_0,0
AMZN_1078_1,1
AMZN_1079_1,1
AMZN_1080_0,0
AMZN_1081_1,1
AMZN_1082_0,0
AMZN_1083_1,1
AMZN_1084_1,1
AMZN_1085_0,0
AMZN_1086_1,1
AMZN_1087_0,0
AMZN_1088_0,0
AMZN_1089_0,0
AMZN_1090_1,1
AMZN_1091_1,1
AMZN_1092_0,0
AMZN_1093_0,0
AMZN_1094_0,0
AMZN_1095_1,1
AMZN_1096_1,1
AMZN_1097_1,1
AMZN_1098_0,0
AMZN_1099_0,0
AMZN_1100_1,1
AMZN_1101_0,0
AMZN_1102_0,0
AMZN_1103_1,1
AMZN_1104_0,0
AMZN_1105_0,0
AMZN_1106_1,1
AMZN_1107_0,0
AMZN_1108_0,0
AMZN_1109_0,0
AMZN_1110_0,0
AMZN_1111_1,1
AMZN_1112_1,1
AMZN_1113_0,0
AMZN_1114_0,0
AMZN_1115_0,0
AMZN_1116_0,0
AMZN_1117_0,0
AMZN_1118_0,0
AMZN_1119_1,1
AMZN_1120_0,0
AMZN_1121_1,1
AMZN_1122_0,0
AMZN_1123_0,0
AMZN_1124_0,0
AMZN_1125_1,1
AMZN_1126_0,0
AMZN_1127_1,1
AMZN_1128_0,0
AMZN_1129_0,0
AMZN_1130_1,1
AMZN_1131_0,0
AMZN_1132_0,0
AMZN_1133_1,1
AMZN_1134_0,0
AMZN_1135_1,1
AMZN_1136_1,1
AMZN_1137_0,0
AMZN_1138_1,1
AMZN_1139_0,0
AMZN_1140_1,1
AMZN_1141_0,0
AMZN_1142_0,0
AMZN_1143_1,1
AMZN_1144_1,1
AMZN_1145_0,0
AMZN_1146_1,1
AMZN_1147_1,1
AMZN_1148_1,1
AMZN_1149_0,0
AMZN_1150_1,1
AMZN_1151_0,0
AMZN_1152_1,1
AMZN_1153_1,1
AMZN_1154_1,1
AMZN_1155_1,1
AMZN_1156_0,0
AMZN_1157_1,1
AMZN_1158_0,0
AMZN_1159_0,0
AMZN_1160_1,1
AMZN_1161_1,1
AMZN_1162_1,1
AMZN_1163_0,0
AMZN_1164_1,1
AMZN_1165_1,1
AMZN_1166_1,1
AMZN_1167_0,0
AMZN_1168_1,1
AMZN_1169_0,0
AMZN_1170_1,1
AMZN_1171_1,1
AMZN_1172_1,1
AMZN_1173_1,1
AMZN_1174_0,0
AMZN_1175_0,0
AMZN_1176_0,0
AMZN_1177_1,1
AMZN_1178_0,0
AMZN_1179_0,0
AMZN_1180_1,1
AMZN_1181_1,1
AMZN_1182_1,1
AMZN_1183_1,1
AMZN_1184_0,0
AMZN_1185_0,0
AMZN_1186_1,1
AMZN_1187_1,1
AMZN_1188_0,0
AMZN_1189_1,1
AMZN_1190_1,1
AMZN_1191_0,0
AMZN_1192_1,1
AMZN_1193_0,0
AMZN_1194_0,0
AMZN_1195_1,1
AMZN_1196_1,1
AMZN_1197_1,1
AMZN_1198_0,0
AMZN_1199_0,0
AMZN_1200_0,0
AMZN_1201_0,0
AMZN_1202_0,0
AMZN_1203_0,0
AMZN_1204_1,1
AMZN_1205_1,1
AMZN_1206_1,1
AMZN_1207_1,1
AMZN_1208_1,1
AMZN_1209_0,0
AMZN_1210_0,0
AMZN_1211_0,0
AMZN_1212_0,0
AMZN_1213_1,1
AMZN_1214_0,0
AMZN_1215_0,0
AMZN_1216_1,1
AMZN_1217_0,0
AMZN_1218_0,0
AMZN_1219_1,1
AMZN_1220_0,0
AMZN_1221_0,0
AMZN_1222_1,1
AMZN_1223_1,1
AMZN_1224_0,0
AMZN_1225_1,1
AMZN_1226_1,1
AMZN_1227_0,0
AMZN_1228_1,1
AMZN_1229_1,1
AMZN_1230_1,1
AMZN_1231_0,0
AMZN_1232_0,0
AMZN_1233_1,1
AMZN_1234_1,1
AMZN_1235_1,1
AMZN_1236_0,0
AMZN_1237_0,0
AMZN_1238_0,0
AMZN_1239_0,0
AMZN_1240_1,1
AMZN_1241_0,0
AMZN_1242_1,1
AMZN_1243_0,0
AMZN_1244_0,0
AMZN_1245_1,1
AMZN_1246_0,0
AMZN_1247_1,1
AMZN_1248_0,0
AMZN_1249_0,0
AMZN_1250_1,1
AMZN_1251_1,1
AMZN_1252_1,1
AMZN_1253_0,0
AMZN_1254_0,0
AMZN_1255_0,0
AMZN_1256_1,1
AMZN_1257_1,1
AMZN_1258_1,1
AMZN_1259_1,1
AMZN_1260_0,0
AMZN_1261_1,1
AMZN_1262_0,0
AMZN_1263_0,0
AMZN_1264_1,1
AMZN_1265_1,1
AMZN_1266_0,0
AMZN_1267_0,0
AMZN_1268_0,0
AMZN_1269_1,1
AMZN_1270_0,0
AMZN_1271_0,0
AMZN_1272_1,1
AMZN_1273_1,1
AMZN_1274_1,1
AMZN_1275_0,0
