fileName,label
GOOGL_353_0,0
GOOGL_354_1,1
GOOGL_355_0,0
GOOGL_356_0,0
GOOGL_357_1,1
GOOGL_358_1,1
GOOGL_359_1,1
GOOGL_360_0,0
GOOGL_361_0,0
GOOGL_362_0,0
GOOGL_363_1,1
GOOGL_364_0,0
GOOGL_365_0,0
GOOGL_366_0,0
GOOGL_367_0,0
GOOGL_368_0,0
GOOGL_369_1,1
GOOGL_370_0,0
GOOGL_371_1,1
GOOGL_372_0,0
GOOGL_373_0,0
GOOGL_374_1,1
GOOGL_375_1,1
GOOGL_376_1,1
GOOGL_377_1,1
GOOGL_378_1,1
GOOGL_379_0,0
GOOGL_380_0,0
GOOGL_381_1,1
GOOGL_382_0,0
GOOGL_383_1,1
GOOGL_384_1,1
GOOGL_385_0,0
GOOGL_386_0,0
GOOGL_387_0,0
GOOGL_388_0,0
GOOGL_389_0,0
GOOGL_390_1,1
GOOGL_391_1,1
GOOGL_392_0,0
GOOGL_393_0,0
GOOGL_394_0,0
GOOGL_395_1,1
GOOGL_396_1,1
GOOGL_397_0,0
GOOGL_398_1,1
GOOGL_399_1,1
GOOGL_400_0,0
GOOGL_401_1,1
GOOGL_402_0,0
GOOGL_403_1,1
GOOGL_404_0,0
GOOGL_405_0,0
GOOGL_406_1,1
GOOGL_407_0,0
GOOGL_408_1,1
GOOGL_409_1,1
GOOGL_410_0,0
GOOGL_411_0,0
GOOGL_412_0,0
GOOGL_413_0,0
GOOGL_414_0,0
GOOGL_415_0,0
GOOGL_416_1,1
GOOGL_417_0,0
GOOGL_418_1,1
GOOGL_419_1,1
GOOGL_420_1,1
GOOGL_421_1,1
GOOGL_422_1,1
GOOGL_423_0,0
GOOGL_424_1,1
GOOGL_425_1,1
GOOGL_426_1,1
GOOGL_427_0,0
GOOGL_428_0,0
GOOGL_429_1,1
GOOGL_430_0,0
GOOGL_431_1,1
GOOGL_432_0,0
GOOGL_433_1,1
GOOGL_434_0,0
GOOGL_435_0,0
GOOGL_436_0,0
GOOGL_437_0,0
GOOGL_438_0,0
GOOGL_439_1,1
GOOGL_440_0,0
GOOGL_441_1,1
GOOGL_442_1,1
GOOGL_443_1,1
GOOGL_444_1,1
GOOGL_445_0,0
GOOGL_446_1,1
GOOGL_447_0,0
GOOGL_448_0,0
GOOGL_449_0,0
GOOGL_450_1,1
GOOGL_451_0,0
GOOGL_452_0,0
GOOGL_453_1,1
GOOGL_454_1,1
GOOGL_455_1,1
GOOGL_456_0,0
GOOGL_457_0,0
GOOGL_458_1,1
GOOGL_459_0,0
GOOGL_460_0,0
GOOGL_461_0,0
GOOGL_462_0,0
GOOGL_463_1,1
GOOGL_464_1,1
GOOGL_465_0,0
GOOGL_466_1,1
GOOGL_467_0,0
GOOGL_468_0,0
GOOGL_469_1,1
GOOGL_470_1,1
GOOGL_471_0,0
GOOGL_472_1,1
GOOGL_473_1,1
GOOGL_474_1,1
GOOGL_475_0,0
GOOGL_476_1,1
GOOGL_477_1,1
GOOGL_478_1,1
GOOGL_479_0,0
GOOGL_480_1,1
GOOGL_481_0,0
GOOGL_482_1,1
GOOGL_483_0,0
GOOGL_484_0,0
GOOGL_485_0,0
GOOGL_486_0,0
GOOGL_487_0,0
GOOGL_488_1,1
GOOGL_489_1,1
GOOGL_490_1,1
GOOGL_491_0,0
GOOGL_492_1,1
GOOGL_493_0,0
GOOGL_494_1,1
GOOGL_495_1,1
GOOGL_496_1,1
GOOGL_497_0,0
GOOGL_498_0,0
GOOGL_499_0,0
GOOGL_500_1,1
GOOGL_501_1,1
GOOGL_502_1,1
GOOGL_503_1,1
GOOGL_504_0,0
GOOGL_505_0,0
GOOGL_506_0,0
GOOGL_507_1,1
GOOGL_508_0,0
GOOGL_509_1,1
GOOGL_510_1,1
GOOGL_511_0,0
GOOGL_512_0,0
GOOGL_513_0,0
GOOGL_514_1,1
GOOGL_515_1,1
GOOGL_516_1,1
GOOGL_517_1,1
GOOGL_518_0,0
GOOGL_519_1,1
GOOGL_520_1,1
GOOGL_521_1,1
GOOGL_522_0,0
GOOGL_523_1,1
GOOGL_524_0,0
GOOGL_525_0,0
GOOGL_526_1,1
GOOGL_527_0,0
GOOGL_528_0,0
GOOGL_529_0,0
GOOGL_530_0,0
GOOGL_531_1,1
GOOGL_532_0,0
GOOGL_533_1,1
GOOGL_534_1,1
GOOGL_535_0,0
GOOGL_536_1,1
GOOGL_537_0,0
GOOGL_538_1,1
GOOGL_539_1,1
GOOGL_540_0,0
GOOGL_541_0,0
GOOGL_542_1,1
GOOGL_543_1,1
GOOGL_544_0,0
GOOGL_545_1,1
GOOGL_546_1,1
GOOGL_547_0,0
GOOGL_548_1,1
GOOGL_549_0,0
GOOGL_550_0,0
GOOGL_551_1,1
GOOGL_552_0,0
GOOGL_553_0,0
GOOGL_554_0,0
GOOGL_555_1,1
GOOGL_556_1,1
GOOGL_557_0,0
GOOGL_558_1,1
GOOGL_559_1,1
GOOGL_560_1,1
GOOGL_561_1,1
GOOGL_562_0,0
GOOGL_563_1,1
GOOGL_564_1,1
GOOGL_565_0,0
GOOGL_566_0,0
GOOGL_567_0,0
GOOGL_568_1,1
GOOGL_569_1,1
GOOGL_570_0,0
GOOGL_571_1,1
GOOGL_572_1,1
GOOGL_573_1,1
GOOGL_574_1,1
GOOGL_575_1,1
GOOGL_576_1,1
GOOGL_577_0,0
GOOGL_578_1,1
GOOGL_579_0,0
GOOGL_580_0,0
GOOGL_581_1,1
GOOGL_582_0,0
GOOGL_583_0,0
GOOGL_584_1,1
GOOGL_585_0,0
GOOGL_586_0,0
GOOGL_587_0,0
GOOGL_588_1,1
GOOGL_589_1,1
GOOGL_590_0,0
GOOGL_591_1,1
GOOGL_592_1,1
GOOGL_593_1,1
GOOGL_594_0,0
GOOGL_595_1,1
GOOGL_596_0,0
GOOGL_597_1,1
GOOGL_598_0,0
GOOGL_599_1,1
GOOGL_600_0,0
GOOGL_601_1,1
GOOGL_602_1,1
GOOGL_603_0,0
GOOGL_604_1,1
GOOGL_605_1,1
GOOGL_606_0,0
GOOGL_607_0,0
GOOGL_608_0,0
GOOGL_609_0,0
GOOGL_610_0,0
GOOGL_611_0,0
GOOGL_612_0,0
GOOGL_613_0,0
GOOGL_614_1,1
GOOGL_615_1,1
GOOGL_616_1,1
GOOGL_617_0,0
GOOGL_618_0,0
GOOGL_619_1,1
GOOGL_620_0,0
GOOGL_621_1,1
GOOGL_622_1,1
GOOGL_623_1,1
GOOGL_624_0,0
GOOGL_625_0,0
GOOGL_626_0,0
GOOGL_627_0,0
GOOGL_628_0,0
GOOGL_629_1,1
GOOGL_630_1,1
GOOGL_631_1,1
GOOGL_632_1,1
GOOGL_633_0,0
GOOGL_634_0,0
GOOGL_635_1,1
GOOGL_636_1,1
GOOGL_637_1,1
GOOGL_638_1,1
GOOGL_639_1,1
GOOGL_640_0,0
GOOGL_641_1,1
GOOGL_642_1,1
GOOGL_643_0,0
GOOGL_644_1,1
GOOGL_645_1,1
GOOGL_646_1,1
GOOGL_647_1,1
GOOGL_648_1,1
GOOGL_649_1,1
GOOGL_650_0,0
GOOGL_651_1,1
GOOGL_652_1,1
GOOGL_653_0,0
GOOGL_654_0,0
GOOGL_655_0,0
GOOGL_656_1,1
GOOGL_657_1,1
GOOGL_658_0,0
GOOGL_659_0,0
GOOGL_660_1,1
GOOGL_661_1,1
GOOGL_662_0,0
GOOGL_663_0,0
GOOGL_664_1,1
GOOGL_665_1,1
GOOGL_666_0,0
GOOGL_667_1,1
GOOGL_668_0,0
GOOGL_669_1,1
GOOGL_670_1,1
GOOGL_671_1,1
GOOGL_672_1,1
GOOGL_673_0,0
GOOGL_674_1,1
GOOGL_675_0,0
GOOGL_676_1,1
GOOGL_677_1,1
GOOGL_678_0,0
GOOGL_679_0,0
GOOGL_680_0,0
GOOGL_681_1,1
GOOGL_682_0,0
GOOGL_683_0,0
GOOGL_684_0,0
GOOGL_685_1,1
GOOGL_686_0,0
GOOGL_687_0,0
GOOGL_688_0,0
GOOGL_689_1,1
GOOGL_690_1,1
GOOGL_691_1,1
GOOGL_692_0,0
GOOGL_693_0,0
GOOGL_694_0,0
GOOGL_695_1,1
GOOGL_696_1,1
GOOGL_697_0,0
GOOGL_698_0,0
GOOGL_699_0,0
GOOGL_700_1,1
GOOGL_701_0,0
GOOGL_702_0,0
GOOGL_703_1,1
GOOGL_704_0,0
GOOGL_705_1,1
GOOGL_706_0,0
GOOGL_707_0,0
GOOGL_708_1,1
GOOGL_709_0,0
GOOGL_710_0,0
GOOGL_711_0,0
GOOGL_712_0,0
GOOGL_713_1,1
GOOGL_714_0,0
GOOGL_715_0,0
GOOGL_716_0,0
GOOGL_717_1,1
GOOGL_718_1,1
GOOGL_719_0,0
GOOGL_720_1,1
GOOGL_721_1,1
GOOGL_722_0,0
GOOGL_723_1,1
GOOGL_724_0,0
GOOGL_725_1,1
GOOGL_726_1,1
GOOGL_727_1,1
GOOGL_728_1,1
GOOGL_729_1,1
GOOGL_730_1,1
GOOGL_731_0,0
GOOGL_732_0,0
GOOGL_733_0,0
GOOGL_734_1,1
GOOGL_735_0,0
GOOGL_736_0,0
GOOGL_737_1,1
GOOGL_738_0,0
GOOGL_739_1,1
GOOGL_740_0,0
GOOGL_741_1,1
GOOGL_742_1,1
GOOGL_743_1,1
GOOGL_744_0,0
GOOGL_745_0,0
GOOGL_746_1,1
GOOGL_747_0,0
GOOGL_748_1,1
GOOGL_749_1,1
GOOGL_750_0,0
GOOGL_751_1,1
GOOGL_752_1,1
GOOGL_753_0,0
GOOGL_754_0,0
GOOGL_755_1,1
GOOGL_756_1,1
GOOGL_757_1,1
GOOGL_758_1,1
GOOGL_759_1,1
GOOGL_760_1,1
GOOGL_761_1,1
GOOGL_762_1,1
GOOGL_763_0,0
GOOGL_764_1,1
GOOGL_765_1,1
GOOGL_766_0,0
GOOGL_767_1,1
GOOGL_768_0,0
GOOGL_769_0,0
GOOGL_770_1,1
GOOGL_771_0,0
GOOGL_772_1,1
GOOGL_773_1,1
GOOGL_774_1,1
GOOGL_775_1,1
GOOGL_776_0,0
GOOGL_777_1,1
GOOGL_778_0,0
GOOGL_779_1,1
GOOGL_780_1,1
GOOGL_781_0,0
GOOGL_782_1,1
GOOGL_783_0,0
GOOGL_784_1,1
GOOGL_785_1,1
GOOGL_786_0,0
GOOGL_787_1,1
GOOGL_788_0,0
GOOGL_789_1,1
GOOGL_790_0,0
GOOGL_791_0,0
GOOGL_792_0,0
GOOGL_793_1,1
GOOGL_794_1,1
GOOGL_795_1,1
GOOGL_796_0,0
GOOGL_797_1,1
GOOGL_798_1,1
GOOGL_799_1,1
GOOGL_800_0,0
GOOGL_801_0,0
GOOGL_802_1,1
GOOGL_803_0,0
GOOGL_804_0,0
GOOGL_805_0,0
GOOGL_806_0,0
GOOGL_807_1,1
GOOGL_808_1,1
GOOGL_809_1,1
GOOGL_810_0,0
GOOGL_811_1,1
GOOGL_812_1,1
GOOGL_813_1,1
GOOGL_814_1,1
GOOGL_815_1,1
GOOGL_816_0,0
GOOGL_817_1,1
GOOGL_818_0,0
GOOGL_819_1,1
GOOGL_820_1,1
GOOGL_821_0,0
GOOGL_822_1,1
GOOGL_823_1,1
GOOGL_824_1,1
GOOGL_825_1,1
GOOGL_826_0,0
GOOGL_827_1,1
GOOGL_828_1,1
GOOGL_829_1,1
GOOGL_830_0,0
GOOGL_831_0,0
GOOGL_832_1,1
GOOGL_833_1,1
GOOGL_834_0,0
GOOGL_835_1,1
GOOGL_836_0,0
GOOGL_837_1,1
GOOGL_838_0,0
GOOGL_839_0,0
GOOGL_840_0,0
GOOGL_841_1,1
GOOGL_842_1,1
GOOGL_843_1,1
GOOGL_844_0,0
GOOGL_845_0,0
GOOGL_846_0,0
GOOGL_847_0,0
GOOGL_848_0,0
GOOGL_849_1,1
GOOGL_850_1,1
GOOGL_851_0,0
GOOGL_852_1,1
GOOGL_853_1,1
GOOGL_854_1,1
GOOGL_855_0,0
GOOGL_856_1,1
GOOGL_857_0,0
GOOGL_858_1,1
GOOGL_859_0,0
GOOGL_860_1,1
GOOGL_861_0,0
GOOGL_862_1,1
GOOGL_863_0,0
GOOGL_864_1,1
GOOGL_865_1,1
GOOGL_866_0,0
GOOGL_867_0,0
GOOGL_868_1,1
GOOGL_869_1,1
GOOGL_870_1,1
GOOGL_871_1,1
GOOGL_872_1,1
GOOGL_873_1,1
GOOGL_874_0,0
GOOGL_875_1,1
GOOGL_876_1,1
GOOGL_877_0,0
GOOGL_878_0,0
GOOGL_879_1,1
GOOGL_880_1,1
GOOGL_881_0,0
GOOGL_882_0,0
GOOGL_883_0,0
GOOGL_884_1,1
GOOGL_885_0,0
GOOGL_886_1,1
GOOGL_887_1,1
GOOGL_888_1,1
GOOGL_889_0,0
GOOGL_890_0,0
GOOGL_891_0,0
GOOGL_892_1,1
GOOGL_893_1,1
GOOGL_894_1,1
GOOGL_895_1,1
GOOGL_896_0,0
GOOGL_897_0,0
GOOGL_898_0,0
GOOGL_899_0,0
GOOGL_900_0,0
GOOGL_901_0,0
GOOGL_902_0,0
GOOGL_903_0,0
GOOGL_904_1,1
GOOGL_905_1,1
GOOGL_906_0,0
GOOGL_907_1,1
GOOGL_908_1,1
GOOGL_909_1,1
GOOGL_910_0,0
GOOGL_911_0,0
GOOGL_912_0,0
GOOGL_913_0,0
GOOGL_914_1,1
GOOGL_915_0,0
GOOGL_916_0,0
GOOGL_917_0,0
GOOGL_918_0,0
GOOGL_919_0,0
GOOGL_920_1,1
GOOGL_921_0,0
GOOGL_922_1,1
GOOGL_923_1,1
GOOGL_924_0,0
GOOGL_925_0,0
GOOGL_926_1,1
GOOGL_927_1,1
GOOGL_928_0,0
GOOGL_929_0,0
GOOGL_930_0,0
GOOGL_931_1,1
GOOGL_932_1,1
GOOGL_933_0,0
GOOGL_934_1,1
GOOGL_935_0,0
GOOGL_936_0,0
GOOGL_937_1,1
GOOGL_938_1,1
GOOGL_939_1,1
GOOGL_940_0,0
GOOGL_941_1,1
GOOGL_942_0,0
GOOGL_943_1,1
GOOGL_944_1,1
GOOGL_945_0,0
GOOGL_946_0,0
GOOGL_947_0,0
GOOGL_948_0,0
GOOGL_949_0,0
GOOGL_950_0,0
GOOGL_951_1,1
GOOGL_952_0,0
GOOGL_953_0,0
GOOGL_954_1,1
GOOGL_955_0,0
GOOGL_956_1,1
GOOGL_957_1,1
GOOGL_958_0,0
GOOGL_959_1,1
GOOGL_960_0,0
GOOGL_961_1,1
GOOGL_962_1,1
GOOGL_963_1,1
GOOGL_964_0,0
GOOGL_965_0,0
GOOGL_966_1,1
GOOGL_967_1,1
GOOGL_968_0,0
GOOGL_969_1,1
GOOGL_970_0,0
GOOGL_971_1,1
GOOGL_972_1,1
GOOGL_973_1,1
GOOGL_974_0,0
GOOGL_975_1,1
GOOGL_976_0,0
GOOGL_977_1,1
GOOGL_978_1,1
GOOGL_979_1,1
GOOGL_980_0,0
GOOGL_981_1,1
GOOGL_982_0,0
GOOGL_983_1,1
GOOGL_984_1,1
GOOGL_985_1,1
GOOGL_986_0,0
GOOGL_987_0,0
GOOGL_988_0,0
GOOGL_989_1,1
GOOGL_990_0,0
GOOGL_991_0,0
GOOGL_992_0,0
GOOGL_993_0,0
GOOGL_994_0,0
GOOGL_995_0,0
GOOGL_996_1,1
GOOGL_997_1,1
GOOGL_998_0,0
GOOGL_999_1,1
GOOGL_1000_1,1
GOOGL_1001_0,0
GOOGL_1002_0,0
GOOGL_1003_0,0
GOOGL_1004_0,0
GOOGL_1005_0,0
GOOGL_1006_1,1
GOOGL_1007_1,1
GOOGL_1008_1,1
GOOGL_1009_1,1
GOOGL_1010_1,1
GOOGL_1011_0,0
GOOGL_1012_1,1
GOOGL_1013_0,0
GOOGL_1014_1,1
GOOGL_1015_0,0
GOOGL_1016_1,1
GOOGL_1017_0,0
GOOGL_1018_0,0
GOOGL_1019_0,0
GOOGL_1020_1,1
GOOGL_1021_1,1
GOOGL_1022_1,1
GOOGL_1023_0,0
GOOGL_1024_1,1
GOOGL_1025_0,0
GOOGL_1026_1,1
GOOGL_1027_1,1
GOOGL_1028_0,0
GOOGL_1029_0,0
GOOGL_1030_0,0
GOOGL_1031_1,1
GOOGL_1032_0,0
GOOGL_1033_1,1
GOOGL_1034_0,0
GOOGL_1035_0,0
GOOGL_1036_1,1
GOOGL_1037_1,1
GOOGL_1038_1,1
GOOGL_1039_1,1
GOOGL_1040_1,1
GOOGL_1041_0,0
GOOGL_1042_0,0
GOOGL_1043_0,0
GOOGL_1044_1,1
GOOGL_1045_1,1
GOOGL_1046_0,0
GOOGL_1047_1,1
GOOGL_1048_0,0
GOOGL_1049_1,1
GOOGL_1050_1,1
GOOGL_1051_0,0
GOOGL_1052_1,1
GOOGL_1053_0,0
GOOGL_1054_1,1
GOOGL_1055_1,1
GOOGL_1056_0,0
GOOGL_1057_1,1
GOOGL_1058_1,1
GOOGL_1059_1,1
GOOGL_1060_1,1
GOOGL_1061_1,1
GOOGL_1062_1,1
GOOGL_1063_1,1
GOOGL_1064_1,1
GOOGL_1065_0,0
GOOGL_1066_0,0
GOOGL_1067_0,0
GOOGL_1068_0,0
GOOGL_1069_1,1
GOOGL_1070_0,0
GOOGL_1071_0,0
GOOGL_1072_1,1
GOOGL_1073_1,1
GOOGL_1074_0,0
GOOGL_1075_0,0
GOOGL_1076_1,1
GOOGL_1077_0,0
GOOGL_1078_1,1
GOOGL_1079_0,0
GOOGL_1080_0,0
GOOGL_1081_1,1
GOOGL_1082_0,0
GOOGL_1083_1,1
GOOGL_1084_1,1
GOOGL_1085_0,0
GOOGL_1086_0,0
GOOGL_1087_0,0
GOOGL_1088_0,0
GOOGL_1089_0,0
GOOGL_1090_1,1
GOOGL_1091_1,1
GOOGL_1092_0,0
GOOGL_1093_0,0
GOOGL_1094_0,0
GOOGL_1095_1,1
GOOGL_1096_1,1
GOOGL_1097_1,1
GOOGL_1098_0,0
GOOGL_1099_1,1
GOOGL_1100_1,1
GOOGL_1101_0,0
GOOGL_1102_1,1
GOOGL_1103_1,1
GOOGL_1104_0,0
GOOGL_1105_0,0
GOOGL_1106_1,1
GOOGL_1107_0,0
GOOGL_1108_0,0
GOOGL_1109_0,0
GOOGL_1110_0,0
GOOGL_1111_1,1
GOOGL_1112_1,1
GOOGL_1113_0,0
GOOGL_1114_0,0
GOOGL_1115_1,1
GOOGL_1116_0,0
GOOGL_1117_0,0
GOOGL_1118_0,0
GOOGL_1119_1,1
GOOGL_1120_0,0
GOOGL_1121_1,1
GOOGL_1122_1,1
GOOGL_1123_0,0
GOOGL_1124_0,0
GOOGL_1125_1,1
GOOGL_1126_0,0
GOOGL_1127_1,1
GOOGL_1128_0,0
GOOGL_1129_0,0
GOOGL_1130_1,1
GOOGL_1131_0,0
GOOGL_1132_1,1
GOOGL_1133_0,0
GOOGL_1134_0,0
GOOGL_1135_0,0
GOOGL_1136_1,1
GOOGL_1137_1,1
GOOGL_1138_1,1
GOOGL_1139_0,0
GOOGL_1140_1,1
GOOGL_1141_0,0
GOOGL_1142_0,0
GOOGL_1143_1,1
GOOGL_1144_1,1
GOOGL_1145_0,0
GOOGL_1146_1,1
GOOGL_1147_1,1
GOOGL_1148_1,1
GOOGL_1149_1,1
GOOGL_1150_1,1
GOOGL_1151_0,0
GOOGL_1152_1,1
GOOGL_1153_1,1
GOOGL_1154_1,1
GOOGL_1155_1,1
GOOGL_1156_0,0
GOOGL_1157_1,1
GOOGL_1158_0,0
GOOGL_1159_0,0
GOOGL_1160_1,1
GOOGL_1161_0,0
GOOGL_1162_1,1
GOOGL_1163_0,0
GOOGL_1164_1,1
GOOGL_1165_1,1
GOOGL_1166_1,1
GOOGL_1167_0,0
GOOGL_1168_0,0
GOOGL_1169_1,1
GOOGL_1170_1,1
GOOGL_1171_1,1
GOOGL_1172_1,1
GOOGL_1173_1,1
GOOGL_1174_0,0
GOOGL_1175_0,0
GOOGL_1176_0,0
GOOGL_1177_1,1
GOOGL_1178_1,1
GOOGL_1179_0,0
